Service Year,OMH Region Code,OMH Region Label,County Label,Age Group,Rate Code Group,Medicaid Enrollee Count by County,Count of Recipients by Rate Code Group and County,Units Total,Paid Claim Total
2016,4,NEW YORK CITY,BRONX,CHILD,FAMILY BASED TREATMENT/TEACHING FAMILY HOME,336564,0,0,0
2016,4,NEW YORK CITY,BRONX,CHILD,HOME AND COMMUNITY BASED SERVICES WAIVER (HCBS),336564,338,1942,5307574
2016,4,NEW YORK CITY,BRONX,CHILD,MH EMERGENCY,336564,4728,7354,1299665
2016,4,NEW YORK CITY,BRONX,CHILD,OMH CHILDREN'S DAY TREATMENT,336564,499,45721,6424911
2016,4,NEW YORK CITY,BRONX,CHILD,PARTIAL HOSPITALIZATION,336564,47,886,141446
2016,4,NEW YORK CITY,BRONX,CHILD,PSYCH INPATIENT 28,336564,1243,20852,19786127
2016,4,NEW YORK CITY,BRONX,CHILD,PSYCH INPATIENT 31,336564,731,15073,11976258
2016,4,NEW YORK CITY,BRONX,CHILD,PSYCH INPATIENT SPC,336564,31,3654,5613739
2016,4,NEW YORK CITY,BRONX,CHILD,RESIDENTIAL TREATMENT FACILITY,336564,51,7462,3754386
2016,4,NEW YORK CITY,BRONX,CHILD,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",336564,515,3357,2146845
2016,4,NEW YORK CITY,BRONX,SENIOR,ASSERTIVE COMMUNITY TREATMENT,83584,45,340,451757
2016,4,NEW YORK CITY,BRONX,SENIOR,OMH LICENSED CLINIC TREATMENT,83584,3776,31096,2460967
2016,4,NEW YORK CITY,BRONX,SENIOR,COMMUNITY RESIDENCE,83584,30,217,640316
2016,4,NEW YORK CITY,BRONX,SENIOR,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
 EOB",83584,0,0,0
2016,4,NEW YORK CITY,BRONX,SENIOR,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",83584,124,174,48482
2016,4,NEW YORK CITY,BRONX,SENIOR,CONTINUING DAY TREATMENT,83584,38,4102,204855
2016,4,NEW YORK CITY,BRONX,SENIOR,MH EMERGENCY,83584,786,1058,72277
2016,4,NEW YORK CITY,BRONX,SENIOR,PARTIAL HOSPITALIZATION,83584,0,0,0
2016,4,NEW YORK CITY,BRONX,SENIOR,PERSONALIZED RECOVERY ORIENTED SERVICES,83584,52,366,353652
2016,4,NEW YORK CITY,BRONX,SENIOR,PSYCH INPATIENT 28,83584,679,11213,3563915
2016,4,NEW YORK CITY,BRONX,SENIOR,PSYCH INPATIENT 31,83584,25,498,97469
2016,4,NEW YORK CITY,BRONX,SENIOR,PSYCH INPATIENT SPC,83584,0,0,0
2016,4,NEW YORK CITY,BRONX,SENIOR,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",83584,0,0,0
2016,4,NEW YORK CITY,KINGS,ADULT,ASSERTIVE COMMUNITY TREATMENT,575532,678,5326,6692504
2016,4,NEW YORK CITY,KINGS,ADULT,OMH LICENSED CLINIC TREATMENT,575532,40325,542580,69224321
2016,4,NEW YORK CITY,KINGS,ADULT,COMMUNITY RESIDENCE,575532,709,5998,17528293
2016,4,NEW YORK CITY,KINGS,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
 EOB",575532,385,3822,2566580
2016,4,NEW YORK CITY,KINGS,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",575532,3281,5753,3646429
2016,4,NEW YORK CITY,KINGS,ADULT,CONTINUING DAY TREATMENT,575532,335,35303,2032445
2016,4,NEW YORK CITY,KINGS,ADULT,INTENSIVE PSYCHIATRIC REHABILITATION TREATMENT,575532,33,1630,90622
2016,4,NEW YORK CITY,KINGS,ADULT,MH EMERGENCY,575532,10012,16677,2856864
2016,4,NEW YORK CITY,KINGS,ADULT,OMH INTENSIVE OUTPATIENT PROGRAM,575532,0,0,0
2016,4,NEW YORK CITY,KINGS,ADULT,PARTIAL HOSPITALIZATION,575532,260,2939,402796
2016,4,NEW YORK CITY,KINGS,ADULT,PERSONALIZED RECOVERY ORIENTED SERVICES,575532,1211,8543,7617984
2016,4,NEW YORK CITY,KINGS,ADULT,PSYCH INPATIENT 28,575532,6494,146995,104496097
2016,4,NEW YORK CITY,KINGS,ADULT,PSYCH INPATIENT 31,575532,222,3558,2696232
2016,4,NEW YORK CITY,KINGS,ADULT,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",575532,167,1521,1523822
2016,4,NEW YORK CITY,KINGS,CHILD,OMH LICENSED CLINIC TREATMENT,469525,18616,235425,32651679
2016,4,NEW YORK CITY,KINGS,CHILD,COMMUNITY RESIDENCE,469525,69,391,4707654
2016,4,NEW YORK CITY,KINGS,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
 EOB",469525,75,507,373350
2016,4,NEW YORK CITY,KINGS,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",469525,1013,1508,1178515
2016,4,NEW YORK CITY,KINGS,CHILD,FAMILY BASED TREATMENT/TEACHING FAMILY HOME,469525,0,0,0
2016,4,NEW YORK CITY,KINGS,CHILD,HOME AND COMMUNITY BASED SERVICES WAIVER (HCBS),469525,289,1878,5165338
2016,4,NEW YORK CITY,KINGS,CHILD,MH EMERGENCY,469525,3255,4634,797186
2016,4,NEW YORK CITY,KINGS,CHILD,OMH CHILDREN'S DAY TREATMENT,469525,374,31916,4513227
2016,4,NEW YORK CITY,KINGS,CHILD,PARTIAL HOSPITALIZATION,469525,48,899,143643
2016,4,NEW YORK CITY,KINGS,CHILD,PSYCH INPATIENT 28,469525,1193,19703,17925143
2016,4,NEW YORK CITY,KINGS,CHILD,PSYCH INPATIENT 31,469525,290,6386,4982900
2016,4,NEW YORK CITY,KINGS,CHILD,PSYCH INPATIENT SPC,469525,20,2433,3404370
2016,4,NEW YORK CITY,KINGS,CHILD,RESIDENTIAL TREATMENT FACILITY,469525,37,4182,2247884
2016,4,NEW YORK CITY,KINGS,CHILD,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",469525,544,4089,2518094
2016,4,NEW YORK CITY,KINGS,SENIOR,ASSERTIVE COMMUNITY TREATMENT,148783,35,253,304687
2016,4,NEW YORK CITY,KINGS,SENIOR,OMH LICENSED CLINIC TREATMENT,148783,4454,60991,5923765
2016,4,NEW YORK CITY,KINGS,SENIOR,COMMUNITY RESIDENCE,148783,29,252,753060
2016,4,NEW YORK CITY,KINGS,SENIOR,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
 EOB",148783,0,0,0
2016,4,NEW YORK CITY,KINGS,SENIOR,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",148783,67,118,95797
2016,4,NEW YORK CITY,KINGS,SENIOR,CONTINUING DAY TREATMENT,148783,52,6783,363121
2016,4,NEW YORK CITY,KINGS,SENIOR,MH EMERGENCY,148783,1052,1462,87237
2016,4,NEW YORK CITY,KINGS,SENIOR,PARTIAL HOSPITALIZATION,148783,0,0,0
2016,4,NEW YORK CITY,KINGS,SENIOR,PERSONALIZED RECOVERY ORIENTED SERVICES,148783,64,455,427048
2016,4,NEW YORK CITY,KINGS,SENIOR,PSYCH INPATIENT 28,148783,694,12539,4329991
2016,4,NEW YORK CITY,KINGS,SENIOR,PSYCH INPATIENT 31,148783,0,0,0
2016,4,NEW YORK CITY,KINGS,SENIOR,PSYCH INPATIENT SPC,148783,0,0,0
2016,4,NEW YORK CITY,KINGS,SENIOR,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",148783,0,0,0
2016,4,NEW YORK CITY,NEW YORK,ADULT,ASSERTIVE COMMUNITY TREATMENT,243550,820,6686,8895290
2016,4,NEW YORK CITY,NEW YORK,ADULT,OMH LICENSED CLINIC TREATMENT,243550,29442,345784,43948474
2016,4,NEW YORK CITY,NEW YORK,ADULT,COMMUNITY RESIDENCE,243550,718,6405,18696519
2016,4,NEW YORK CITY,NEW YORK,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
 EOB",243550,226,1277,794429
2016,4,NEW YORK CITY,NEW YORK,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",243550,3294,6033,3972425
2016,4,NEW YORK CITY,NEW YORK,ADULT,CONTINUING DAY TREATMENT,243550,349,25895,1557493
2016,4,NEW YORK CITY,NEW YORK,ADULT,INTENSIVE PSYCHIATRIC REHABILITATION TREATMENT,243550,0,0,0
2016,4,NEW YORK CITY,NEW YORK,ADULT,MH EMERGENCY,243550,6871,12630,1978247
2016,4,NEW YORK CITY,NEW YORK,ADULT,PARTIAL HOSPITALIZATION,243550,71,844,86976
2016,4,NEW YORK CITY,NEW YORK,ADULT,PERSONALIZED RECOVERY ORIENTED SERVICES,243550,908,6400,4936474
2016,4,NEW YORK CITY,NEW YORK,ADULT,PSYCH INPATIENT 28,243550,5110,116655,91783767
2016,4,NEW YORK CITY,NEW YORK,ADULT,PSYCH INPATIENT 31,243550,292,5427,4181095
2016,4,NEW YORK CITY,NEW YORK,ADULT,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",243550,142,1226,1240237
2016,4,NEW YORK CITY,NEW YORK,CHILD,OMH LICENSED CLINIC TREATMENT,125909,11747,132655,19394734
2016,4,NEW YORK CITY,NEW YORK,CHILD,COMMUNITY RESIDENCE,125909,38,154,1695981
2016,4,NEW YORK CITY,NEW YORK,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
 EOB",125909,23,133,56017
2016,4,NEW YORK CITY,NEW YORK,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",125909,473,682,459968
2016,4,NEW YORK CITY,NEW YORK,CHILD,FAMILY BASED TREATMENT/TEACHING FAMILY HOME,125909,0,0,0
2016,4,NEW YORK CITY,NEW YORK,CHILD,HOME AND COMMUNITY BASED SERVICES WAIVER (HCBS),125909,234,1528,4533309
2016,4,NEW YORK CITY,NEW YORK,CHILD,MH EMERGENCY,125909,2106,3147,562908
2016,4,NEW YORK CITY,NEW YORK,CHILD,OMH CHILDREN'S DAY TREATMENT,125909,231,18226,2590900
2016,4,NEW YORK CITY,NEW YORK,CHILD,PARTIAL HOSPITALIZATION,125909,61,959,193232
2016,4,NEW YORK CITY,NEW YORK,CHILD,PSYCH INPATIENT 28,125909,860,13767,13615894
2016,4,NEW YORK CITY,NEW YORK,CHILD,PSYCH INPATIENT 31,125909,159,3035,2475912
2016,4,NEW YORK CITY,NEW YORK,CHILD,PSYCH INPATIENT SPC,125909,0,0,0
2016,4,NEW YORK CITY,NEW YORK,CHILD,RESIDENTIAL TREATMENT FACILITY,125909,33,4257,2136618
2016,4,NEW YORK CITY,NEW YORK,CHILD,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",125909,349,2621,1588892
2016,4,NEW YORK CITY,NEW YORK,SENIOR,ASSERTIVE COMMUNITY TREATMENT,80167,87,681,954730
2016,4,NEW YORK CITY,NEW YORK,SENIOR,OMH LICENSED CLINIC TREATMENT,80167,3359,37910,3013388
2016,4,NEW YORK CITY,NEW YORK,SENIOR,COMMUNITY RESIDENCE,80167,47,388,1129422
2016,4,NEW YORK CITY,NEW YORK,SENIOR,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
 EOB",80167,0,0,0
2016,4,NEW YORK CITY,NEW YORK,SENIOR,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",80167,100,136,56004
2016,4,NEW YORK CITY,NEW YORK,SENIOR,CONTINUING DAY TREATMENT,80167,40,4404,269587
2016,4,NEW YORK CITY,NEW YORK,SENIOR,MH EMERGENCY,80167,629,877,60903
2016,4,NEW YORK CITY,NEW YORK,SENIOR,PARTIAL HOSPITALIZATION,80167,0,0,0
2016,4,NEW YORK CITY,NEW YORK,SENIOR,PERSONALIZED RECOVERY ORIENTED SERVICES,80167,92,748,630032
2016,4,NEW YORK CITY,NEW YORK,SENIOR,PSYCH INPATIENT 28,80167,515,9436,3277418
2016,4,NEW YORK CITY,NEW YORK,SENIOR,PSYCH INPATIENT 31,80167,0,0,0
2016,4,NEW YORK CITY,NEW YORK,SENIOR,PSYCH INPATIENT SPC,80167,0,0,0
2016,4,NEW YORK CITY,NEW YORK,SENIOR,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",80167,0,0,0
2016,4,NEW YORK CITY,QUEENS,ADULT,ASSERTIVE COMMUNITY TREATMENT,475309,509,3717,4831181
2016,4,NEW YORK CITY,QUEENS,ADULT,OMH LICENSED CLINIC TREATMENT,475309,26696,359875,40824427
2016,4,NEW YORK CITY,QUEENS,ADULT,COMMUNITY RESIDENCE,475309,658,5806,17474085
2016,4,NEW YORK CITY,QUEENS,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
 EOB",475309,307,1445,940769
2016,4,NEW YORK CITY,QUEENS,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",475309,2474,4281,2943700
2016,4,NEW YORK CITY,QUEENS,ADULT,CONTINUING DAY TREATMENT,475309,402,40807,2253250
2016,4,NEW YORK CITY,QUEENS,ADULT,INTENSIVE PSYCHIATRIC REHABILITATION TREATMENT,475309,102,4191,366902
2016,4,NEW YORK CITY,QUEENS,ADULT,MH EMERGENCY,475309,7051,12514,2009582
2016,4,NEW YORK CITY,QUEENS,ADULT,PARTIAL HOSPITALIZATION,475309,205,2563,353917
2016,4,NEW YORK CITY,QUEENS,ADULT,PERSONALIZED RECOVERY ORIENTED SERVICES,475309,931,6257,5268753
2016,4,NEW YORK CITY,QUEENS,ADULT,PSYCH INPATIENT 28,475309,5069,108884,86070645
2016,4,NEW YORK CITY,QUEENS,ADULT,PSYCH INPATIENT 31,475309,169,2486,2121909
2016,4,NEW YORK CITY,QUEENS,ADULT,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",475309,258,2295,2330824
2016,4,NEW YORK CITY,QUEENS,CHILD,OMH LICENSED CLINIC TREATMENT,333805,15249,171464,23330776
2016,4,NEW YORK CITY,QUEENS,CHILD,COMMUNITY RESIDENCE,333805,34,153,1914245
2016,4,NEW YORK CITY,QUEENS,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
 EOB",333805,30,85,41351
2016,4,NEW YORK CITY,QUEENS,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",333805,527,734,555600
2016,4,NEW YORK CITY,QUEENS,CHILD,FAMILY BASED TREATMENT/TEACHING FAMILY HOME,333805,0,0,0
2016,4,NEW YORK CITY,QUEENS,CHILD,HOME AND COMMUNITY BASED SERVICES WAIVER (HCBS),333805,221,1229,3328205
2016,4,NEW YORK CITY,QUEENS,CHILD,MH EMERGENCY,333805,2859,4096,751683
2016,4,NEW YORK CITY,QUEENS,CHILD,OMH CHILDREN'S DAY TREATMENT,333805,293,23465,4848512
2016,4,NEW YORK CITY,QUEENS,CHILD,PARTIAL HOSPITALIZATION,333805,39,551,93123
2016,4,NEW YORK CITY,QUEENS,CHILD,PSYCH INPATIENT 28,333805,804,13070,12847370
2016,4,NEW YORK CITY,QUEENS,CHILD,PSYCH INPATIENT 31,333805,223,3628,3057865
2016,4,NEW YORK CITY,QUEENS,CHILD,PSYCH INPATIENT SPC,333805,25,2670,3661679
2016,4,NEW YORK CITY,QUEENS,CHILD,RESIDENTIAL TREATMENT FACILITY,333805,34,4330,2159370
2016,4,NEW YORK CITY,QUEENS,CHILD,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",333805,282,1872,1157768
2016,4,NEW YORK CITY,QUEENS,SENIOR,ASSERTIVE COMMUNITY TREATMENT,123561,32,223,294712
2016,4,NEW YORK CITY,QUEENS,SENIOR,OMH LICENSED CLINIC TREATMENT,123561,2930,44543,3662969
2016,4,NEW YORK CITY,QUEENS,SENIOR,COMMUNITY RESIDENCE,123561,39,313,908605
2016,4,NEW YORK CITY,QUEENS,SENIOR,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
 EOB",123561,0,0,0
2016,4,NEW YORK CITY,QUEENS,SENIOR,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",123561,94,151,51037
2016,4,NEW YORK CITY,QUEENS,SENIOR,CONTINUING DAY TREATMENT,123561,73,10593,552242
2016,4,NEW YORK CITY,QUEENS,SENIOR,INTENSIVE PSYCHIATRIC REHABILITATION TREATMENT,123561,0,0,0
2016,4,NEW YORK CITY,QUEENS,SENIOR,MH EMERGENCY,123561,827,1322,78327
2016,4,NEW YORK CITY,QUEENS,SENIOR,PARTIAL HOSPITALIZATION,123561,0,0,0
2016,4,NEW YORK CITY,QUEENS,SENIOR,PERSONALIZED RECOVERY ORIENTED SERVICES,123561,42,261,227531
2016,4,NEW YORK CITY,QUEENS,SENIOR,PSYCH INPATIENT 28,123561,624,16656,6850062
2016,4,NEW YORK CITY,QUEENS,SENIOR,PSYCH INPATIENT 31,123561,23,465,193465
2016,4,NEW YORK CITY,QUEENS,SENIOR,PSYCH INPATIENT SPC,123561,0,0,0
2016,4,NEW YORK CITY,QUEENS,SENIOR,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",123561,0,0,0
2016,4,NEW YORK CITY,RICHMOND,ADULT,ASSERTIVE COMMUNITY TREATMENT,66514,106,839,905188
2016,4,NEW YORK CITY,RICHMOND,ADULT,OMH LICENSED CLINIC TREATMENT,66514,5073,61840,6800757
2016,4,NEW YORK CITY,RICHMOND,ADULT,COMMUNITY RESIDENCE,66514,147,1288,3903019
2016,4,NEW YORK CITY,RICHMOND,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
 EOB",66514,0,0,0
2016,4,NEW YORK CITY,RICHMOND,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",66514,1231,2334,1781277
2016,4,NEW YORK CITY,RICHMOND,ADULT,CONTINUING DAY TREATMENT,66514,195,20116,999330
2016,4,NEW YORK CITY,RICHMOND,ADULT,MH EMERGENCY,66514,1453,2338,392884
2016,4,NEW YORK CITY,RICHMOND,ADULT,PARTIAL HOSPITALIZATION,66514,96,737,114388
2016,4,NEW YORK CITY,RICHMOND,ADULT,PERSONALIZED RECOVERY ORIENTED SERVICES,66514,42,199,156508
2016,4,NEW YORK CITY,RICHMOND,ADULT,PSYCH INPATIENT 28,66514,1027,20713,13638797
2016,4,NEW YORK CITY,RICHMOND,ADULT,PSYCH INPATIENT 31,66514,0,0,0
2016,4,NEW YORK CITY,RICHMOND,ADULT,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",66514,30,200,200557
2016,4,NEW YORK CITY,RICHMOND,CHILD,OMH LICENSED CLINIC TREATMENT,51876,2141,25377,3526399
2016,4,NEW YORK CITY,RICHMOND,CHILD,COMMUNITY RESIDENCE,51876,0,0,0
2016,4,NEW YORK CITY,RICHMOND,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
 EOB",51876,0,0,0
2016,4,NEW YORK CITY,RICHMOND,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",51876,456,792,725389
2016,4,NEW YORK CITY,RICHMOND,CHILD,HOME AND COMMUNITY BASED SERVICES WAIVER (HCBS),51876,62,318,800309
2016,4,NEW YORK CITY,RICHMOND,CHILD,MH EMERGENCY,51876,391,530,94434
2016,4,NEW YORK CITY,RICHMOND,CHILD,OMH CHILDREN'S DAY TREATMENT,51876,190,21327,2386664
2016,4,NEW YORK CITY,RICHMOND,CHILD,OMH INTENSIVE OUTPATIENT PROGRAM,51876,0,0,0
2016,4,NEW YORK CITY,RICHMOND,CHILD,PARTIAL HOSPITALIZATION,51876,0,0,0
2016,4,NEW YORK CITY,RICHMOND,CHILD,PSYCH INPATIENT 28,51876,196,2299,1842927
2016,4,NEW YORK CITY,RICHMOND,CHILD,PSYCH INPATIENT 31,51876,24,566,463963
2016,4,NEW YORK CITY,RICHMOND,CHILD,PSYCH INPATIENT SPC,51876,0,0,0
2016,4,NEW YORK CITY,RICHMOND,CHILD,RESIDENTIAL TREATMENT FACILITY,51876,0,0,0
2016,4,NEW YORK CITY,RICHMOND,CHILD,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",51876,121,997,587145
2016,4,NEW YORK CITY,RICHMOND,SENIOR,ASSERTIVE COMMUNITY TREATMENT,15213,0,0,0
2016,4,NEW YORK CITY,RICHMOND,SENIOR,OMH LICENSED CLINIC TREATMENT,15213,448,5350,375566
2016,4,NEW YORK CITY,RICHMOND,SENIOR,COMMUNITY RESIDENCE,15213,0,0,0
2016,4,NEW YORK CITY,RICHMOND,SENIOR,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",15213,96,151,13244
2016,4,NEW YORK CITY,RICHMOND,SENIOR,CONTINUING DAY TREATMENT,15213,33,3393,121076
2016,4,NEW YORK CITY,RICHMOND,SENIOR,MH EMERGENCY,15213,149,232,16990
2016,4,NEW YORK CITY,RICHMOND,SENIOR,PERSONALIZED RECOVERY ORIENTED SERVICES,15213,0,0,0
2016,4,NEW YORK CITY,RICHMOND,SENIOR,PSYCH INPATIENT 28,15213,127,2187,825136
2016,4,NEW YORK CITY,RICHMOND,SENIOR,PSYCH INPATIENT 31,15213,0,0,0
2016,4,NEW YORK CITY,RICHMOND,SENIOR,PSYCH INPATIENT SPC,15213,0,0,0
2016,4,NEW YORK CITY,RICHMOND,SENIOR,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",15213,0,0,0
2016,1,WESTERN NY,ALLEGANY,ADULT,OMH LICENSED CLINIC TREATMENT,5749,699,5907,691486
2016,1,WESTERN NY,ALLEGANY,ADULT,COMMUNITY RESIDENCE,5749,29,217,499130
2016,1,WESTERN NY,ALLEGANY,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
 EOB",5749,0,0,0
2016,1,WESTERN NY,ALLEGANY,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",5749,0,0,0
2016,1,WESTERN NY,ALLEGANY,ADULT,MH EMERGENCY,5749,197,311,42324
2016,1,WESTERN NY,ALLEGANY,ADULT,PARTIAL HOSPITALIZATION,5749,0,0,0
2016,1,WESTERN NY,ALLEGANY,ADULT,PERSONALIZED RECOVERY ORIENTED SERVICES,5749,126,765,703634
2016,1,WESTERN NY,ALLEGANY,ADULT,PSYCH INPATIENT 28,5749,99,871,449564
2016,1,WESTERN NY,ALLEGANY,ADULT,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",5749,0,0,0
2016,1,WESTERN NY,ALLEGANY,CHILD,OMH LICENSED CLINIC TREATMENT,4207,375,2947,387766
2016,1,WESTERN NY,ALLEGANY,CHILD,COMMUNITY RESIDENCE,4207,0,0,0
2016,1,WESTERN NY,ALLEGANY,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",4207,0,0,0
2016,1,WESTERN NY,ALLEGANY,CHILD,HOME AND COMMUNITY BASED SERVICES WAIVER (HCBS),4207,25,142,382379
2016,1,WESTERN NY,ALLEGANY,CHILD,MH EMERGENCY,4207,74,94,15260
2016,1,WESTERN NY,ALLEGANY,CHILD,PARTIAL HOSPITALIZATION,4207,0,0,0
2016,1,WESTERN NY,ALLEGANY,CHILD,PSYCH INPATIENT 28,4207,20,207,126905
2016,1,WESTERN NY,ALLEGANY,CHILD,PSYCH INPATIENT 31,4207,0,0,0
2016,1,WESTERN NY,ALLEGANY,CHILD,PSYCH INPATIENT SPC,4207,0,0,0
2016,1,WESTERN NY,ALLEGANY,CHILD,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",4207,69,396,192363
2016,1,WESTERN NY,ALLEGANY,SENIOR,OMH LICENSED CLINIC TREATMENT,1144,0,0,0
2016,1,WESTERN NY,ALLEGANY,SENIOR,COMMUNITY RESIDENCE,1144,0,0,0
2016,1,WESTERN NY,ALLEGANY,SENIOR,MH EMERGENCY,1144,0,0,0
2016,1,WESTERN NY,ALLEGANY,SENIOR,PERSONALIZED RECOVERY ORIENTED SERVICES,1144,0,0,0
2016,1,WESTERN NY,CATTARAUGUS,ADULT,OMH LICENSED CLINIC TREATMENT,10984,1439,11925,1622879
2016,1,WESTERN NY,CATTARAUGUS,ADULT,COMMUNITY RESIDENCE,10984,57,488,1603037
2016,1,WESTERN NY,CATTARAUGUS,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",10984,0,0,0
2016,1,WESTERN NY,CATTARAUGUS,ADULT,CONTINUING DAY TREATMENT,10984,26,3631,183254
2016,1,WESTERN NY,CATTARAUGUS,ADULT,MH EMERGENCY,10984,344,516,75717
2016,1,WESTERN NY,CATTARAUGUS,ADULT,PARTIAL HOSPITALIZATION,10984,0,0,0
2016,1,WESTERN NY,CATTARAUGUS,ADULT,PERSONALIZED RECOVERY ORIENTED SERVICES,10984,187,1072,897882
2016,1,WESTERN NY,CATTARAUGUS,ADULT,PSYCH INPATIENT 28,10984,174,1599,930663
2016,1,WESTERN NY,CATTARAUGUS,ADULT,PSYCH INPATIENT 31,10984,0,0,0
2016,1,WESTERN NY,CATTARAUGUS,ADULT,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",10984,21,21,20911
2016,1,WESTERN NY,CATTARAUGUS,CHILD,OMH LICENSED CLINIC TREATMENT,8227,863,7122,1014368
2016,1,WESTERN NY,CATTARAUGUS,CHILD,COMMUNITY RESIDENCE,8227,0,0,0
2016,1,WESTERN NY,CATTARAUGUS,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",8227,0,0,0
2016,1,WESTERN NY,CATTARAUGUS,CHILD,HOME AND COMMUNITY BASED SERVICES WAIVER (HCBS),8227,34,202,529176
2016,1,WESTERN NY,CATTARAUGUS,CHILD,MH EMERGENCY,8227,156,213,39281
2016,1,WESTERN NY,CATTARAUGUS,CHILD,PSYCH INPATIENT 28,8227,60,540,348786
2016,1,WESTERN NY,CATTARAUGUS,CHILD,PSYCH INPATIENT 31,8227,0,0,0
2016,1,WESTERN NY,CATTARAUGUS,CHILD,PSYCH INPATIENT SPC,8227,0,0,0
2016,1,WESTERN NY,CATTARAUGUS,CHILD,RESIDENTIAL TREATMENT FACILITY,8227,0,0,0
2016,1,WESTERN NY,CATTARAUGUS,CHILD,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",8227,103,695,327930
2016,1,WESTERN NY,CATTARAUGUS,SENIOR,OMH LICENSED CLINIC TREATMENT,2045,42,187,22718
2016,1,WESTERN NY,CATTARAUGUS,SENIOR,COMMUNITY RESIDENCE,2045,0,0,0
2016,1,WESTERN NY,CATTARAUGUS,SENIOR,CONTINUING DAY TREATMENT,2045,0,0,0
2016,1,WESTERN NY,CATTARAUGUS,SENIOR,MH EMERGENCY,2045,20,110,3713
2016,1,WESTERN NY,CATTARAUGUS,SENIOR,PERSONALIZED RECOVERY ORIENTED SERVICES,2045,0,0,0
2016,1,WESTERN NY,CATTARAUGUS,SENIOR,PSYCH INPATIENT 28,2045,0,0,0
2016,1,WESTERN NY,CATTARAUGUS,SENIOR,PSYCH INPATIENT 31,2045,0,0,0
2016,1,WESTERN NY,CATTARAUGUS,SENIOR,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",2045,0,0,0
2016,1,WESTERN NY,CHAUTAUQUA,ADULT,ASSERTIVE COMMUNITY TREATMENT,20100,52,441,638778
